# Value  before after
0.0 6.0 6.0
0.03 6.0 6.0
0.04 12.0 12.0
0.05 20.0 18.0
0.06 22.0 26.0
0.07 19.0 18.0
0.08 8.0 7.0
0.09 4.0 5.0
0.1 5.0 4.0
0.11 1.0 1.0
0.12 0.0 1.0
0.13 1.0 0.0
