# Value  before after
0.0 209.0 0.0
1.0 0.0 9.0
2.0 0.0 188.0
3.0 0.0 3.0
10.0 0.0 1.0
16.0 0.0 2.0
19.0 0.0 2.0
22.0 0.0 4.0
