# Value  before after
0.0 4.0 4.0
0.03 7.0 7.0
0.04 15.0 15.0
0.05 22.0 22.0
0.06 19.0 22.0
0.07 19.0 15.0
0.08 7.0 8.0
0.09 3.0 5.0
0.1 5.0 3.0
0.11 1.0 1.0
0.12 1.0 2.0
0.13 1.0 0.0
