# Value  before after
0.0 51.0 0.0
49.0 0.0 1.0
54.0 0.0 1.0
66.0 0.0 1.0
70.0 0.0 1.0
90.0 0.0 1.0
101.0 0.0 1.0
125.0 0.0 1.0
218.0 0.0 1.0
371.0 0.0 1.0
384.0 0.0 1.0
457.0 0.0 1.0
482.0 0.0 1.0
498.0 0.0 1.0
505.0 0.0 5.0
508.0 0.0 1.0
509.0 0.0 1.0
520.0 0.0 1.0
521.0 0.0 1.0
525.0 0.0 1.0
527.0 0.0 3.0
528.0 0.0 1.0
530.0 0.0 1.0
531.0 0.0 2.0
536.0 0.0 2.0
539.0 0.0 1.0
544.0 0.0 1.0
668.0 0.0 1.0
677.0 0.0 1.0
801.0 0.0 1.0
829.0 0.0 1.0
841.0 0.0 1.0
1019.0 0.0 1.0
1027.0 0.0 1.0
1038.0 0.0 1.0
1040.0 0.0 1.0
1066.0 0.0 1.0
1070.0 0.0 1.0
1077.0 0.0 1.0
1089.0 0.0 1.0
1288.0 0.0 1.0
1398.0 0.0 1.0
1624.0 0.0 1.0
2157.0 0.0 1.0
