# Value  before after
0.0 56.0 0.0
2.0 0.0 1.0
3.0 0.0 18.0
4.0 0.0 3.0
5.0 0.0 6.0
6.0 0.0 2.0
7.0 0.0 5.0
8.0 0.0 5.0
9.0 0.0 3.0
10.0 0.0 3.0
11.0 0.0 2.0
12.0 0.0 1.0
16.0 0.0 1.0
17.0 0.0 1.0
20.0 0.0 1.0
21.0 0.0 3.0
26.0 0.0 1.0
