# Value  before after
0.0 87.0 0.0
38.0 0.0 1.0
39.0 0.0 1.0
62.0 0.0 1.0
65.0 0.0 1.0
68.0 0.0 1.0
81.0 0.0 1.0
88.0 0.0 1.0
113.0 0.0 1.0
137.0 0.0 1.0
163.0 0.0 1.0
193.0 0.0 1.0
263.0 0.0 1.0
280.0 0.0 1.0
374.0 0.0 1.0
417.0 0.0 1.0
498.0 0.0 1.0
505.0 0.0 4.0
506.0 0.0 1.0
507.0 0.0 2.0
512.0 0.0 1.0
522.0 0.0 3.0
523.0 0.0 1.0
525.0 0.0 2.0
526.0 0.0 1.0
527.0 0.0 2.0
530.0 0.0 1.0
531.0 0.0 1.0
532.0 0.0 1.0
535.0 0.0 1.0
537.0 0.0 1.0
540.0 0.0 1.0
543.0 0.0 1.0
545.0 0.0 1.0
551.0 0.0 1.0
564.0 0.0 1.0
574.0 0.0 1.0
581.0 0.0 1.0
582.0 0.0 1.0
584.0 0.0 1.0
597.0 0.0 1.0
607.0 0.0 1.0
645.0 0.0 1.0
647.0 0.0 1.0
761.0 0.0 1.0
823.0 0.0 1.0
825.0 0.0 1.0
895.0 0.0 1.0
927.0 0.0 1.0
1009.0 0.0 1.0
1037.0 0.0 1.0
1045.0 0.0 1.0
1049.0 0.0 1.0
1052.0 0.0 1.0
1060.0 0.0 1.0
1061.0 0.0 1.0
1068.0 0.0 1.0
1120.0 0.0 1.0
1138.0 0.0 1.0
1220.0 0.0 1.0
1301.0 0.0 1.0
1344.0 0.0 1.0
1346.0 0.0 1.0
1467.0 0.0 1.0
1470.0 0.0 1.0
1513.0 0.0 1.0
1571.0 0.0 1.0
1573.0 0.0 1.0
1591.0 0.0 1.0
1637.0 0.0 1.0
2100.0 0.0 1.0
2390.0 0.0 1.0
2394.0 0.0 1.0
2636.0 0.0 1.0
2988.0 0.0 1.0
3201.0 0.0 1.0
3916.0 0.0 1.0
4098.0 0.0 1.0
4468.0 0.0 1.0
5332.0 0.0 1.0
