# Value  before after
11.0 3.0 0.0
12.0 0.0 3.0
13.0 6.0 0.0
14.0 10.0 6.0
15.0 0.0 10.0
16.0 8.0 0.0
17.0 24.0 8.0
18.0 0.0 23.0
19.0 0.0 1.0
