# Value  before after
0.0 12.0 13.0
0.01 37.0 40.0
0.02 44.0 49.0
0.03 22.0 19.0
0.04 10.0 7.0
0.05 5.0 3.0
0.06 1.0 0.0
0.07 0.0 1.0
0.08 1.0 0.0
