# Value  before after
0.0 5.0 5.0
0.01 4.0 4.0
0.02 2.0 2.0
0.04 4.0 4.0
0.05 4.0 4.0
0.06 7.0 7.0
0.07 3.0 3.0
0.08 5.0 5.0
0.09 4.0 4.0
0.1 8.0 6.0
0.11 13.0 13.0
0.12 13.0 13.0
0.13 4.0 4.0
0.14 30.0 32.0
0.15 12.0 12.0
0.16 3.0 3.0
0.17 14.0 14.0
0.18 3.0 3.0
0.19 3.0 3.0
0.21 1.0 1.0
0.25 8.0 8.0
