# Value  before after
0.0 133.0 3.0
4.0 1.0 119.0
5.0 4.0 8.0
6.0 0.0 2.0
7.0 0.0 1.0
8.0 0.0 1.0
9.0 0.0 3.0
10.0 0.0 1.0
12.0 1.0 0.0
16.0 0.0 1.0
20.0 1.0 0.0
24.0 0.0 1.0
25.0 1.0 0.0
29.0 0.0 1.0
43.0 1.0 0.0
44.0 1.0 0.0
45.0 1.0 0.0
47.0 0.0 1.0
48.0 0.0 1.0
49.0 0.0 1.0
