# Value  before after
0.0 133.0 2.0
5.0 0.0 4.0
6.0 0.0 44.0
7.0 0.0 16.0
8.0 0.0 30.0
9.0 0.0 10.0
10.0 0.0 5.0
11.0 0.0 8.0
12.0 0.0 6.0
13.0 0.0 8.0
