# Value  before after
0.0 16.0 19.0
0.01 60.0 59.0
0.02 24.0 24.0
0.03 12.0 11.0
0.04 7.0 6.0
0.05 4.0 5.0
0.06 2.0 3.0
0.07 4.0 2.0
0.08 1.0 4.0
0.09 3.0 0.0
