# Value  before after
0.0 1.0 0.0
0.03 1.0 1.0
0.04 2.0 2.0
0.05 7.0 7.0
0.06 17.0 16.0
0.07 15.0 14.0
0.08 15.0 15.0
0.09 9.0 10.0
0.1 13.0 12.0
0.11 9.0 11.0
0.12 7.0 5.0
0.13 0.0 3.0
0.14 4.0 3.0
0.25 2.0 2.0
0.29 0.0 1.0
0.33 1.0 1.0
0.36 1.0 0.0
0.5 0.0 1.0
